,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
268,BRITANNIA,EQ,3589.0,3593.9,3537.0,3552.9,3567.0,3567.8,698402,2483460499.9,04-JAN-2021,49346,INE216A01030
270,BRNL,EQ,36.9,36.9,35.15,35.7,35.75,36.5,158658,5689282.15,04-JAN-2021,1282,INE727S01012
271,BROOKS,EQ,72.5,73.2,71.15,73.2,73.2,69.75,105144,7633677.5,04-JAN-2021,1280,INE650L01011
272,BSE,EQ,650.0,658.0,641.95,647.15,647.5,633.75,978665,635644319.05,04-JAN-2021,25232,INE118H01025
273,BSELINFRA,EQ,1.3,1.3,1.25,1.3,1.3,1.25,125928,162147.75,04-JAN-2021,108,INE395A01016
274,BSHSL,EQ,95.9,95.9,92.4,92.65,94.7,93.5,159,14989.45,04-JAN-2021,10,INE032Z01012
276,BSLGOLDETF,EQ,4795.0,4795.0,4625.5,4660.1,4662.0,4618.65,415,1936435.1,04-JAN-2021,97,INF209K01HT2
277,BSLNIFTY,EQ,157.75,157.75,153.12,154.77,154.57,154.69,181,28101.12,04-JAN-2021,32,INF209K01IR4
278,BSOFT,EQ,251.0,255.7,247.0,253.8,254.0,249.2,1193569,300744845.75,04-JAN-2021,16089,INE836A01035
280,BURGERKING,EQ,174.85,175.05,170.2,171.25,171.7,173.35,3961867,681054232.2,04-JAN-2021,50819,INE07T201019
282,BUTTERFLY,EQ,473.0,473.0,460.9,469.2,470.0,462.4,22388,10454821.7,04-JAN-2021,977,INE295F01017
285,CADILAHC,EQ,494.0,494.0,479.1,486.4,486.5,478.4,6212355,3015988785.05,04-JAN-2021,62708,INE010B01027
286,CALSOFT,EQ,11.1,11.25,10.4,11.0,11.2,10.75,104995,1172394.1,04-JAN-2021,227,INE526B01014
287,CAMLINFINE,EQ,126.0,131.9,123.6,127.55,126.6,124.5,919777,117804262.75,04-JAN-2021,12154,INE052I01032
288,CAMS,EQ,1796.5,1849.9,1760.0,1825.45,1841.05,1789.25,297889,538683414.15,04-JAN-2021,15173,INE596I01012
289,CANBK,EQ,135.0,136.0,130.4,134.0,133.85,133.3,28899189,3859751718.25,04-JAN-2021,93647,INE476A01014
291,CANFINHOME,EQ,501.95,504.85,489.5,492.6,492.9,496.6,320398,158191197.9,04-JAN-2021,9864,INE477A01020
292,CANTABIL,EQ,386.0,406.45,381.85,386.85,385.5,381.6,141393,55067229.6,04-JAN-2021,4717,INE068L01016
293,CAPACITE,EQ,186.0,186.25,181.6,182.25,182.75,185.55,332524,60910249.55,04-JAN-2021,5661,INE264T01014
294,CAPLIPOINT,EQ,506.45,515.1,506.0,507.7,509.0,505.1,121221,61726896.1,04-JAN-2021,5082,INE475E01026
295,CAPTRUST,EQ,102.25,104.6,99.55,101.6,101.85,102.2,9453,967413.05,04-JAN-2021,294,INE707C01018
296,CARBORUNIV,EQ,400.5,408.75,398.0,403.65,403.3,402.35,209642,84604224.6,04-JAN-2021,6070,INE120A01034
297,CAREERP,EQ,159.0,161.5,158.0,158.85,158.9,158.15,18088,2882340.65,04-JAN-2021,674,INE521J01018
298,CARERATING,EQ,532.8,535.2,522.25,526.15,527.0,530.25,109398,57863046.3,04-JAN-2021,5134,INE752H01013
300,CASTROLIND,EQ,122.7,124.0,122.2,123.05,123.25,122.0,2238367,275540179.5,04-JAN-2021,17960,INE172A01027
303,CCL,EQ,269.1,272.0,268.5,269.35,269.6,268.45,290423,78490179.1,04-JAN-2021,7324,INE421D01022
304,CDSL,EQ,534.2,536.45,525.0,526.25,525.95,531.6,632141,335242215.65,04-JAN-2021,20502,INE736A01011
305,CEATLTD,EQ,1105.0,1141.3,1088.55,1134.05,1140.25,1093.45,301558,336074720.95,04-JAN-2021,11278,INE482A01020
306,CEBBCO,EQ,22.9,23.5,21.6,23.5,23.5,21.4,894541,20891163.1,04-JAN-2021,2157,INE209L01016
307,CELEBRITY,EQ,5.5,5.85,5.35,5.7,5.5,5.4,207250,1182124.4,04-JAN-2021,353,INE185H01016
308,CENTENKA,EQ,213.0,219.0,212.0,216.9,216.3,211.75,83859,18128049.9,04-JAN-2021,1802,INE485A01015
310,CENTRALBK,EQ,14.3,14.5,14.05,14.15,14.2,14.1,5112472,72604946.85,04-JAN-2021,5911,INE483A01010
311,CENTRUM,EQ,17.1,17.15,16.8,16.95,17.0,16.9,1175847,19957191.8,04-JAN-2021,873,INE660C01027
312,CENTUM,EQ,450.0,450.0,428.05,438.35,436.9,442.35,23431,10242226.1,04-JAN-2021,1564,INE320B01020
313,CENTURYPLY,EQ,249.0,249.0,236.55,240.55,242.0,247.25,464332,113102275.15,04-JAN-2021,9828,INE348B01021
314,CENTURYTEX,EQ,410.75,422.7,405.3,417.1,416.05,408.55,1751776,726873854.25,04-JAN-2021,25372,INE055A01016
315,CERA,EQ,3450.0,3528.4,3351.55,3519.85,3513.05,3444.15,19452,67460098.9,04-JAN-2021,5288,INE739E01017
316,CEREBRAINT,EQ,35.25,35.65,32.85,33.85,34.25,34.15,148310,5072309.25,04-JAN-2021,609,INE345B01019
317,CESC,EQ,624.0,627.6,619.3,625.1,624.5,620.65,381672,238089861.5,04-JAN-2021,8582,INE486A01013
318,CESCVENT,EQ,343.0,345.0,331.45,333.35,334.0,335.95,48853,16411758.6,04-JAN-2021,1881,INE425Y01011
319,CGCL,EQ,320.0,324.6,309.0,312.75,314.75,318.4,101829,31941766.25,04-JAN-2021,6064,INE180C01026
320,CGPOWER,EQ,44.75,45.55,43.6,44.0,43.95,44.65,2286553,102000179.05,04-JAN-2021,9006,INE067A01029
321,CHALET,EQ,190.8,193.8,187.9,191.1,191.8,187.75,256468,48992227.8,04-JAN-2021,4426,INE427F01016
322,CHAMBLFERT,EQ,227.75,234.0,226.55,232.65,232.9,227.75,711783,164697006.85,04-JAN-2021,17787,INE085A01013
323,CHEMBOND,EQ,178.95,178.95,175.25,176.9,176.15,175.1,13685,2424894.75,04-JAN-2021,369,INE995D01025
324,CHEMCON,EQ,504.95,507.0,485.1,489.2,487.0,500.3,1353228,670439496.9,04-JAN-2021,36987,INE03YM01018
325,CHEMFAB,EQ,146.0,159.0,144.0,151.85,151.95,144.95,34237,5201739.55,04-JAN-2021,890,INE783X01023
326,CHENNPETRO,EQ,108.0,109.7,107.0,108.3,108.25,107.15,777542,84236334.85,04-JAN-2021,5169,INE178A01016
327,CHOLAFIN,EQ,415.0,446.55,414.2,443.25,440.0,411.35,15940056,6832431809.8,04-JAN-2021,133408,INE121A01024
328,CHOLAHLDNG,EQ,568.45,591.3,562.55,583.6,580.0,557.8,266316,152822036.15,04-JAN-2021,6764,INE149A01033
330,CIGNITITEC,EQ,392.1,396.0,387.0,390.1,389.0,390.1,20421,7980976.1,04-JAN-2021,816,INE675C01017
331,CINELINE,EQ,40.15,44.8,40.15,44.25,43.45,39.75,2236795,97800796.3,04-JAN-2021,9733,INE704H01022
332,CINEVISTA,EQ,7.3,7.35,6.8,7.2,7.2,7.05,8757,61575.2,04-JAN-2021,73,INE039B01026
333,CIPLA,EQ,831.0,837.3,826.55,832.25,831.5,826.6,3487801,2902752557.8,04-JAN-2021,60915,INE059A01026
336,CLEDUCATE,EQ,65.65,67.0,64.5,65.6,65.65,65.6,15875,1036799.1,04-JAN-2021,460,INE201M01011
337,CLNINDIA,EQ,370.0,370.3,367.0,368.2,368.0,367.95,31653,11665712.85,04-JAN-2021,1196,INE492A01029
341,COALINDIA,EQ,136.85,137.75,135.8,137.25,137.35,135.35,11669647,1596991008.55,04-JAN-2021,49612,INE522F01014
342,COCHINSHIP,EQ,376.45,385.0,371.0,381.9,381.35,375.45,846911,322772207.3,04-JAN-2021,18011,INE704P01017
343,COFORGE,EQ,2750.9,2867.25,2720.0,2838.55,2836.05,2722.25,523222,1467233048.45,04-JAN-2021,32190,INE591G01017
344,COLPAL,EQ,1585.0,1586.2,1562.0,1576.1,1577.9,1578.45,561707,882338359.7,04-JAN-2021,18888,INE259A01022
345,COMPINFO,EQ,16.55,17.1,16.1,16.35,16.5,16.55,421177,6988892.85,04-JAN-2021,1299,INE070C01037
347,CONCOR,EQ,405.9,418.75,403.7,413.8,413.7,403.4,4721177,1934981471.4,04-JAN-2021,61077,INE111A01025
348,CONFIPET,EQ,39.45,41.45,38.0,40.8,40.75,38.7,1155251,46319185.25,04-JAN-2021,4619,INE552D01024
349,CONSOFINVT,EQ,42.85,50.4,42.85,49.65,48.5,42.0,170583,8430598.9,04-JAN-2021,955,INE025A01027
350,CONTROLPR,EQ,255.0,260.0,247.0,253.45,253.8,253.95,25864,6523123.95,04-JAN-2021,1102,INE663B01015
351,CORALFINAC,EQ,23.65,24.05,22.5,23.15,23.0,23.55,49922,1165929.55,04-JAN-2021,389,INE558D01021
352,CORDSCABLE,EQ,50.0,51.8,48.45,49.15,49.15,45.7,376026,18596979.1,04-JAN-2021,2443,INE792I01017
353,COROMANDEL,EQ,823.0,824.7,806.2,822.0,821.0,813.65,656435,536807357.9,04-JAN-2021,26634,INE169A01031
354,COSMOFILMS,EQ,457.95,462.45,450.1,451.8,451.9,455.65,47977,21872891.5,04-JAN-2021,1762,INE757A01017
357,CPSEETF,EQ,20.73,20.9,20.44,20.82,20.84,20.44,7705873,159754535.9,04-JAN-2021,5575,INF457M01133
358,CREATIVE,EQ,120.5,123.0,113.1,115.05,115.1,116.25,42690,5014996.3,04-JAN-2021,423,INE985W01018
359,CREATIVEYE,EQ,4.15,4.25,4.0,4.15,4.2,4.15,105445,439089.35,04-JAN-2021,278,INE230B01021
360,CREDITACC,EQ,776.7,776.7,748.75,749.95,750.0,768.95,300240,225860752.95,04-JAN-2021,9068,INE741K01010
361,CREST,EQ,104.8,106.95,102.15,103.8,103.15,103.5,15164,1581390.85,04-JAN-2021,409,INE559D01011
362,CRISIL,EQ,1928.8,1952.0,1918.0,1941.55,1924.65,1915.5,24481,47440691.95,04-JAN-2021,3517,INE007A01025
363,CROMPTON,EQ,380.0,380.45,369.0,373.7,373.55,378.05,1018281,379569980.8,04-JAN-2021,23255,INE299U01018
364,CSBBANK,EQ,225.3,228.0,221.3,224.4,225.0,218.75,961702,216344957.5,04-JAN-2021,9746,INE679A01013
365,CTE,EQ,50.0,50.75,47.05,48.5,47.7,48.7,69647,3412061.1,04-JAN-2021,929,INE627H01017
366,CUB,EQ,181.15,182.3,178.2,179.1,179.05,180.45,2023601,364573626.1,04-JAN-2021,34269,INE491A01021
368,CUMMINSIND,EQ,585.0,613.6,584.5,609.25,612.7,581.35,2593184,1551001449.3,04-JAN-2021,39652,INE298A01020
369,CUPID,EQ,246.9,247.0,242.0,244.7,245.3,244.1,81919,20056700.7,04-JAN-2021,1919,INE509F01011
370,CYBERMEDIA,EQ,3.0,3.0,3.0,3.0,3.0,2.9,100,300.0,04-JAN-2021,1,INE278G01037
371,CYBERTECH,EQ,160.6,166.0,156.8,158.9,158.95,160.0,530027,85423283.65,04-JAN-2021,6815,INE214A01019
372,CYIENT,EQ,515.0,527.9,515.0,525.2,526.0,513.15,386881,201907157.75,04-JAN-2021,21635,INE136B01020
373,DAAWAT,EQ,58.0,58.25,56.85,57.35,57.35,57.45,983656,56551454.15,04-JAN-2021,5278,INE818H01020
374,DABUR,EQ,537.0,544.0,532.4,543.35,542.8,534.2,3026253,1631565660.05,04-JAN-2021,43570,INE016A01026
375,DALBHARAT,EQ,1106.9,1143.3,1100.05,1137.25,1132.2,1094.5,187328,210352764.45,04-JAN-2021,9452,INE00R701025
376,DALMIASUG,EQ,143.3,145.35,141.5,142.5,142.6,142.45,225570,32354987.7,04-JAN-2021,2567,INE495A01022
377,DAMODARIND,EQ,36.3,37.95,35.2,36.75,37.0,36.2,60315,2173290.4,04-JAN-2021,293,INE497D01022
378,DANGEE,EQ,134.0,136.4,131.0,132.7,132.85,133.8,13784,1822969.5,04-JAN-2021,95,INE688Y01014
379,DATAMATICS,EQ,115.7,119.5,111.0,112.95,113.1,115.0,236096,26971952.35,04-JAN-2021,3224,INE365B01017
380,DBCORP,EQ,83.95,85.0,83.25,83.6,83.5,83.3,339454,28527562.0,04-JAN-2021,3755,INE950I01011
381,DBL,EQ,400.0,402.6,392.5,396.2,395.95,395.65,147754,58734821.8,04-JAN-2021,3910,INE917M01012
383,DBSTOCKBRO,EQ,10.4,10.4,10.0,10.15,10.2,10.1,5329,54246.4,04-JAN-2021,45,INE921B01025
384,DCAL,EQ,146.6,146.6,139.5,140.8,140.9,142.15,448592,63619786.8,04-JAN-2021,5327,INE385W01011
385,DCBBANK,EQ,122.0,124.5,120.3,122.85,122.65,120.1,2373579,292522970.75,04-JAN-2021,15210,INE503A01015
387,DCMFINSERV,EQ,1.8,1.8,1.8,1.8,1.8,1.75,3274,5893.2,04-JAN-2021,21,INE891B01012
389,DCMSHRIRAM,EQ,400.6,402.95,394.35,395.7,395.05,396.75,55885,22183297.25,04-JAN-2021,1620,INE499A01024
390,DCW,EQ,19.2,19.4,18.9,19.05,19.15,19.15,600860,11482224.25,04-JAN-2021,1339,INE500A01029
391,DECCANCE,EQ,375.0,378.95,366.7,371.4,370.0,371.8,37917,14123662.7,04-JAN-2021,1692,INE583C01021
392,DEEPAKFERT,EQ,159.2,160.0,157.25,157.75,158.0,158.4,343543,54317895.85,04-JAN-2021,3692,INE501A01019
393,DEEPAKNTR,EQ,1004.2,1041.2,985.9,1034.05,1040.95,987.85,1999748,2031377108.25,04-JAN-2021,76910,INE288B01029
394,DEEPENR,EQ,43.65,47.1,43.05,45.45,45.05,43.3,244049,11184825.45,04-JAN-2021,2212,INE677H01012
395,DELTACORP,EQ,163.3,163.35,159.35,160.85,160.55,161.8,1381736,223108996.4,04-JAN-2021,13662,INE124G01033
397,DEN,EQ,63.15,63.4,62.5,62.8,62.7,62.7,307035,19330474.25,04-JAN-2021,4406,INE947J01015
398,DENORA,EQ,242.85,284.25,239.05,284.25,284.25,236.9,128311,35151592.25,04-JAN-2021,3055,INE244A01016
399,DFMFOODS,EQ,428.9,433.95,415.35,418.5,416.3,426.75,42177,17867739.1,04-JAN-2021,2158,INE456C01020
400,DGCONTENT,EQ,17.25,17.25,15.65,15.75,15.95,16.45,146032,2417356.1,04-JAN-2021,430,INE03JI01017
401,DHAMPURSUG,EQ,171.3,173.5,168.35,172.35,172.55,169.9,479054,82190201.6,04-JAN-2021,4554,INE041A01016
402,DHANBANK,EQ,14.9,14.9,14.15,14.25,14.25,14.55,1148918,16520562.3,04-JAN-2021,2225,INE680A01011
403,DHANI,EQ,314.6,329.95,313.4,316.15,315.0,313.4,1065289,339203004.45,04-JAN-2021,13305,INE274G01010
412,DHANUKA,EQ,796.0,796.0,774.0,779.85,780.0,781.65,67343,52693890.1,04-JAN-2021,4428,INE435G01025
414,DHFL,EQ,32.6,32.6,29.5,30.0,30.1,31.05,14068745,432825301.4,04-JAN-2021,32530,INE202B01012
428,DHUNINV,EQ,261.95,268.95,260.95,265.5,266.65,261.35,1734,461560.85,04-JAN-2021,221,INE320L01011
429,DIAMONDYD,EQ,682.2,684.0,666.3,674.6,680.0,675.65,5916,3980579.85,04-JAN-2021,535,INE393P01035
430,DICIND,EQ,409.55,409.55,395.95,402.4,400.5,403.25,4548,1819384.65,04-JAN-2021,465,INE303A01010
433,DISHTV,EQ,13.6,13.65,12.7,13.05,13.05,13.4,22788323,297581659.35,04-JAN-2021,21504,INE836F01026
434,DIVISLAB,EQ,3853.0,3914.95,3849.0,3862.25,3863.8,3849.05,578164,2240620798.75,04-JAN-2021,34130,INE361B01024
435,DIXON,EQ,13710.0,13988.0,13600.0,13773.0,13770.0,13621.9,43075,594744681.85,04-JAN-2021,15862,INE935N01012
436,DLF,EQ,239.85,245.0,233.2,244.3,243.45,238.35,17172770,4122298926.65,04-JAN-2021,97425,INE271C01023
437,DLINKINDIA,EQ,117.45,117.6,114.4,115.05,114.4,116.3,202501,23540336.85,04-JAN-2021,3235,INE250K01012
438,DMART,EQ,2808.0,2949.0,2805.0,2898.45,2895.2,2789.1,868534,2481412184.05,04-JAN-2021,72608,INE192R01011
440,DOLAT,EQ,58.2,58.95,57.0,58.4,57.9,57.5,240419,13954917.25,04-JAN-2021,1354,INE966A01022
441,DOLLAR,EQ,244.5,248.65,234.25,236.2,235.0,242.95,213949,51678900.1,04-JAN-2021,4410,INE325C01035
442,DONEAR,EQ,35.0,36.7,34.85,35.15,34.95,34.6,153481,5435164.55,04-JAN-2021,953,INE668D01028
443,DPABHUSHAN,EQ,89.5,89.5,86.25,87.9,86.25,88.85,1522,134917.75,04-JAN-2021,61,INE266Y01019
444,DPSCLTD,EQ,11.7,12.0,11.2,11.4,11.5,11.6,73976,858425.3,04-JAN-2021,233,INE360C01024
445,DPWIRES,EQ,91.1,91.1,86.5,87.7,87.8,86.5,4397,393006.05,04-JAN-2021,141,INE864X01013
447,DREDGECORP,EQ,330.3,334.05,322.6,328.1,327.45,326.45,185860,60949934.7,04-JAN-2021,5030,INE506A01018
448,DRREDDY,EQ,5260.0,5308.35,5241.35,5272.25,5268.6,5241.35,784688,4141119113.65,04-JAN-2021,50183,INE089A01023
450,DSSL,EQ,70.75,72.3,66.1,72.0,71.85,68.9,123118,8722952.6,04-JAN-2021,1552,INE417B01040
451,DTIL,EQ,261.05,266.4,260.4,264.5,264.05,260.1,4440,1170499.0,04-JAN-2021,224,INE341R01014
453,DVL,EQ,78.0,78.0,74.5,75.1,75.0,76.25,23613,1784173.0,04-JAN-2021,614,INE477B01010
454,DWARKESH,EQ,31.45,31.95,31.05,31.35,31.35,31.1,1255586,39693605.15,04-JAN-2021,3186,INE366A01041
455,DYNAMATECH,EQ,826.0,864.0,820.0,829.65,830.0,833.45,12555,10446473.35,04-JAN-2021,1074,INE221B01012
456,DYNPRO,EQ,261.9,264.4,254.85,258.15,259.9,259.9,115217,29934687.35,04-JAN-2021,2749,INE256H01015
458,EASTSILK,EQ,1.4,1.4,1.4,1.4,1.4,1.4,75378,105529.2,04-JAN-2021,19,INE962C01027
460,EBANK,EQ,3459.0,3464.98,3459.0,3464.98,3464.98,3417.34,6,20773.94,04-JAN-2021,4,INF754K01EL1
461,EBBETF0423,EQ,1111.0,1111.5,1110.81,1110.98,1110.82,1110.86,21498,23884374.81,04-JAN-2021,64,INF754K01KN4
462,EBBETF0425,EQ,1026.65,1028.5,1026.65,1027.58,1027.5,1027.68,4196,4314739.24,04-JAN-2021,44,INF754K01LD3
463,EBBETF0430,EQ,1134.5,1138.79,1134.5,1138.0,1137.55,1136.91,9695,11030024.01,04-JAN-2021,52,INF754K01KO2
464,EBBETF0431,EQ,1017.12,1021.99,1017.12,1020.66,1021.09,1017.96,22287,22748224.23,04-JAN-2021,226,INF754K01LE1
465,EBIXFOREX,EQ,509.85,516.0,499.0,505.8,509.0,509.6,4082,2076043.95,04-JAN-2021,314,INE726L01019
466,ECLERX,EQ,886.15,893.0,873.0,883.35,882.6,886.15,46701,41242793.4,04-JAN-2021,3101,INE738I01010
477,EDELWEISS,EQ,70.2,70.35,69.05,69.7,69.55,69.25,854415,59562456.05,04-JAN-2021,5348,INE532F01054
481,EICHERMOT,EQ,2591.0,2670.0,2580.0,2655.7,2653.0,2542.7,3287511,8617172122.1,04-JAN-2021,120708,INE066A01021
482,EIDPARRY,EQ,347.0,348.15,338.1,339.65,339.85,344.8,381302,130038008.0,04-JAN-2021,9517,INE126A01031
484,EIHAHOTELS,EQ,291.8,294.9,283.3,287.6,289.8,282.75,29176,8418487.2,04-JAN-2021,1260,INE276C01014
485,EIHOTEL,EQ,96.0,97.15,94.3,96.2,96.6,93.4,1222470,117191334.05,04-JAN-2021,9560,INE230A01023
486,EIMCOELECO,EQ,334.95,346.0,334.05,344.6,346.0,339.35,2051,700864.85,04-JAN-2021,196,INE158B01016
487,EKC,EQ,54.6,55.9,51.9,53.25,53.3,54.6,561987,29750161.8,04-JAN-2021,2340,INE184H01027
488,ELECON,EQ,42.35,49.4,42.25,48.6,48.65,42.3,2105422,98808743.45,04-JAN-2021,10710,INE205B01023
489,ELECTCAST,EQ,22.85,24.3,22.2,23.9,23.8,22.6,2603968,60586690.25,04-JAN-2021,4828,INE086A01029
490,ELECTHERM,EQ,114.6,119.2,114.6,117.0,117.55,115.95,23483,2734262.8,04-JAN-2021,447,INE822G01016
491,ELGIEQUIP,EQ,160.15,160.15,156.95,159.9,160.0,160.15,164131,26174824.95,04-JAN-2021,2072,INE285A01027
492,ELGIRUBCO,EQ,23.55,23.55,22.2,22.5,22.3,22.4,18746,421552.05,04-JAN-2021,103,INE819L01012
493,EMAMILTD,EQ,425.65,435.0,420.6,425.4,424.5,423.7,969002,414470077.75,04-JAN-2021,25599,INE548C01032
494,EMAMIPAP,EQ,105.3,111.0,105.3,108.05,108.1,107.5,48715,5282992.05,04-JAN-2021,709,INE830C01026
495,EMAMIREAL,EQ,54.8,54.8,54.8,54.8,54.8,52.2,21770,1192996.0,04-JAN-2021,89,INE778K01012
498,EMKAY,EQ,77.5,78.55,75.5,76.05,76.5,77.2,28481,2196211.4,04-JAN-2021,451,INE296H01011
500,EMMBI,EQ,86.7,91.7,85.2,86.55,86.5,85.7,165271,14545578.5,04-JAN-2021,2496,INE753K01015
503,ENDURANCE,EQ,1366.85,1450.0,1330.0,1425.85,1442.0,1349.75,311873,436051134.1,04-JAN-2021,15499,INE913H01037
504,ENERGYDEV,EQ,11.2,11.2,10.45,11.2,11.2,10.7,337072,3712289.5,04-JAN-2021,822,INE306C01019
505,ENGINERSIN,EQ,79.95,79.95,78.55,79.2,79.35,78.95,2390073,189379311.85,04-JAN-2021,15303,INE510A01028
506,ENIL,EQ,178.0,189.3,173.05,180.9,180.55,176.75,924457,169115842.3,04-JAN-2021,9784,INE265F01028
507,EPL,EQ,262.0,263.95,257.0,261.55,261.0,260.7,193678,50563576.1,04-JAN-2021,9974,INE255A01020
508,EQ30,EQ,421.0,421.48,403.0,421.48,421.48,421.76,44,18506.18,04-JAN-2021,8,INF754K01EM9
509,EQUITAS,EQ,69.5,69.5,67.8,68.55,68.6,68.35,2617647,179082146.8,04-JAN-2021,10674,INE988K01017
510,EQUITASBNK,EQ,38.3,38.3,37.4,37.95,37.75,37.75,1156997,43766016.1,04-JAN-2021,9339,INE063P01018
515,ERIS,EQ,590.15,598.9,578.0,582.75,581.25,590.1,114372,67146549.35,04-JAN-2021,6230,INE406M01024
516,EROSMEDIA,EQ,23.05,24.65,23.0,23.85,23.9,23.05,549942,13187383.2,04-JAN-2021,1861,INE416L01017
517,ESABINDIA,EQ,1894.7,1919.0,1880.0,1891.6,1892.0,1885.45,3223,6110486.6,04-JAN-2021,614,INE284A01012
518,ESCORTS,EQ,1304.85,1317.0,1283.55,1312.25,1313.8,1287.8,1879986,2449664927.75,04-JAN-2021,55268,INE042A01014
519,ESSARSHPNG,EQ,10.4,10.55,10.05,10.25,10.25,10.25,92916,957204.7,04-JAN-2021,274,INE122M01019
520,ESTER,EQ,122.35,122.35,117.0,119.1,119.4,119.05,219791,26265049.8,04-JAN-2021,3838,INE778B01029
523,EUROTEXIND,EQ,7.85,7.85,7.85,7.85,7.85,8.15,466,3658.1,04-JAN-2021,2,INE022C01012
524,EVEREADY,EQ,212.0,219.5,206.25,217.15,216.0,208.6,983806,210491737.5,04-JAN-2021,11453,INE128A01029
525,EVERESTIND,EQ,326.85,337.55,325.0,334.0,335.0,324.05,149319,49521731.35,04-JAN-2021,3856,INE295A01018
527,EXCELINDUS,EQ,850.0,853.9,837.1,843.65,846.0,846.35,16245,13716735.35,04-JAN-2021,1290,INE369A01029
528,EXIDEIND,EQ,192.35,197.75,190.9,196.35,196.3,191.35,4515388,877459741.65,04-JAN-2021,31373,INE302A01020
529,EXPLEOSOL,EQ,520.0,532.0,509.15,517.05,519.0,509.65,36003,18742063.05,04-JAN-2021,2104,INE201K01015
530,FACT,EQ,61.25,62.7,60.65,61.35,61.3,60.65,461403,28331324.5,04-JAN-2021,3430,INE188A01015
532,FCL,EQ,65.65,65.65,62.4,63.6,63.4,65.95,885685,56544311.8,04-JAN-2021,7039,INE045J01026
533,FCONSUMER,EQ,8.65,8.7,8.4,8.45,8.5,8.65,7881939,66994328.55,04-JAN-2021,10551,INE220J01025
535,FDC,EQ,334.45,336.0,329.55,334.6,335.4,332.75,223082,74507630.65,04-JAN-2021,5503,INE258B01022
536,FEDERALBNK,EQ,69.0,71.4,68.8,70.55,70.55,68.05,45809327,3223215384.15,04-JAN-2021,83878,INE171A01029
537,FEL,EQ,11.7,11.7,11.35,11.4,11.45,11.55,1104362,12657690.8,04-JAN-2021,1792,INE623B01027
538,FELDVR,EQ,15.15,15.15,14.25,14.5,14.45,14.65,68464,996937.15,04-JAN-2021,327,IN9623B01058
540,FIEMIND,EQ,569.0,569.0,555.0,558.55,563.0,558.75,24825,13940784.6,04-JAN-2021,1527,INE737H01014
541,FILATEX,EQ,48.35,54.5,47.6,53.6,53.35,47.75,12468340,610681831.65,04-JAN-2021,12134,INE816B01027
542,FINCABLES,EQ,351.0,356.0,346.25,355.3,354.5,348.5,159062,56166084.2,04-JAN-2021,4808,INE235A01022
543,FINEORG,EQ,2525.35,2558.95,2510.0,2548.35,2552.95,2525.35,29926,76176942.25,04-JAN-2021,4732,INE686Y01026
544,FINPIPE,EQ,650.0,658.0,642.0,654.7,656.0,653.55,59277,38523364.3,04-JAN-2021,4435,INE183A01016
546,FLFL,EQ,87.0,87.8,85.0,85.8,86.1,87.2,244542,21086391.8,04-JAN-2021,1871,INE452O01016
547,FLUOROCHEM,EQ,580.6,624.95,568.0,602.9,590.0,577.75,421861,255529732.55,04-JAN-2021,9935,INE09N301011
548,FMGOETZE,EQ,312.9,319.0,312.9,315.45,314.95,311.4,18401,5809378.6,04-JAN-2021,652,INE529A01010
549,FMNL,EQ,19.65,19.9,18.15,18.8,19.0,19.1,72320,1369458.55,04-JAN-2021,311,INE360L01017
550,FORCEMOT,EQ,1381.0,1414.9,1372.6,1388.8,1387.9,1369.95,63029,87831770.65,04-JAN-2021,5051,INE451A01017
551,FORTIS,EQ,156.9,157.4,153.25,155.75,155.85,156.0,2250071,350547913.85,04-JAN-2021,16816,INE061F01013
552,FOSECOIND,EQ,1335.0,1340.0,1317.5,1321.25,1320.0,1317.3,1912,2540335.4,04-JAN-2021,345,INE519A01011
553,FRETAIL,EQ,79.5,79.5,77.5,77.75,77.9,79.05,1940814,151201731.3,04-JAN-2021,10684,INE752P01024
554,FSC,EQ,104.2,104.2,102.0,102.4,102.5,103.05,68527,7039093.25,04-JAN-2021,1430,INE935Q01015
555,FSL,EQ,101.4,102.5,99.0,101.45,101.4,100.2,2486407,250047751.8,04-JAN-2021,29460,INE684F01012
556,G5,EQ,47.85,47.94,47.82,47.94,47.94,47.82,2099,100451.6,04-JAN-2021,22,INF247L01AK4
557,GABRIEL,EQ,110.0,111.4,108.55,109.8,110.0,107.05,361025,39598445.55,04-JAN-2021,4918,INE524A01029
558,GAEL,EQ,124.05,129.6,122.0,127.25,126.5,121.05,753735,94561562.0,04-JAN-2021,6824,INE036B01030
559,GAIL,EQ,124.8,128.45,124.65,128.0,128.05,123.65,25382950,3224770353.35,04-JAN-2021,88090,INE129A01019
560,GAL,EQ,3.2,3.3,3.15,3.2,3.2,3.15,44533,144895.5,04-JAN-2021,144,INE482J01021
561,GALAXYSURF,EQ,2039.0,2160.0,2011.0,2130.2,2145.0,2015.45,155873,326805043.6,04-JAN-2021,15936,INE600K01018
562,GALLANTT,EQ,40.4,40.4,38.35,39.35,40.0,38.75,40746,1598948.4,04-JAN-2021,350,INE297H01019
563,GALLISPAT,EQ,36.1,37.95,35.45,36.55,36.65,36.1,37910,1384124.85,04-JAN-2021,273,INE528K01029
